id,type,sub_type,start_date,end_date,listing_type,tom,building_age,total_floor_count,floor_no,room_count,size,address,furnished,heating_type,price,price_currency
8852,Konut,Daire,11/2/18,,1,117,0,3,Kot 3,2+1,128,Kocaeli/Kartepe/Ataevler,,Kalorifer (Doğalgaz),235000,TRY
8853,Konut,Daire,10/16/18,,1,134,0,4,Zemin Kat,3+1,,Manisa/Turgutlu/Ergenekon,,Kalorifer (Doğalgaz),175000,TRY
8854,Konut,Daire,2/25/19,,2,2,0,5,Yüksek Giriş,2+1,90,İstanbul/Sultanbeyli/Mimar Sinan,,Kalorifer (Doğalgaz),800,TRY
8855,Konut,Daire,10/23/18,12/22/18,1,60,,6,Kot 4,3+1,135,Çorum/Merkez/Yeniyol,,Kalorifer (Doğalgaz),320000,TRY
8856,Konut,Daire,11/14/18,1/13/19,1,60,6-10 arası,4,2,2+1,100,Manisa/Turgutlu/Yedi Eylül,,Kalorifer (Doğalgaz),140000,TRY
8857,Konut,Daire,1/9/19,,1,49,0,20 ve üzeri,7,2+1,90,İstanbul/Başakşehir/Ziya Gökalp,,Kalorifer (Doğalgaz),425000,TRY
8858,Konut,Daire,10/31/18,11/30/18,2,30,36-40 arası,4,Giriş Katı,2+1,60,İstanbul/Kadıköy/Göztepe,,Kalorifer (Doğalgaz),1400,TRY
8859,Konut,Daire,10/29/18,11/28/18,2,30,11-15 arası,3,Bahçe katı,2+1,85,İstanbul/Beykoz/Kavacık,,Kalorifer (Doğalgaz),1500,TRY
8860,Konut,Daire,2/19/19,,1,8,1,5,3,3+1,115,Ankara/Altındağ/Feridun Çelik,,Kalorifer (Doğalgaz),195000,TRY
8861,Konut,Daire,2/21/19,,1,6,0,6,Giriş Katı,2+1,127,Ordu/Fatsa/Kurtuluş,,Kalorifer (Doğalgaz),175000,TRY
8862,Konut,Daire,10/10/18,10/10/18,2,0,3,4,Çatı Katı,2+2,,Amasya/Merzifon/Sofular,,Kalorifer (Doğalgaz),1350,TRY
8863,Konut,Daire,12/13/18,,2,76,16-20 arası,4,4,2+1,,İstanbul/Esenler/Kazım Karabekir,,Kalorifer (Doğalgaz),1100,TRY
8864,Konut,Daire,1/31/19,,2,27,0,10-20 arası,4,3+1,110,Adana/Sarıçam/Çarkıpare,,Kalorifer (Doğalgaz),1000,TRY
8865,Konut,Daire,9/23/18,9/27/18,1,4,6-10 arası,6,1,2+1,,İstanbul/Ümraniye/Çakmak,,Kalorifer (Doğalgaz),310500,TRY
8866,Konut,Daire,2/14/19,,1,13,3,5,Kot 3,3+1,130,Mersin/Toroslar/Yalınayak,,Kalorifer (Doğalgaz),172000,TRY
8867,Konut,Daire,10/24/18,12/23/18,1,60,2,5,1,3+1,120,Ankara/Altındağ/Karapürçek,,Kalorifer (Doğalgaz),160000,TRY
8868,Konut,Daire,10/4/18,11/3/18,2,30,2,5,4,1+1,,Tekirdağ/Çorlu/Kazımiye,,Kalorifer (Doğalgaz),1050,TRY
8869,Konut,Daire,9/9/18,1/31/19,1,144,11-15 arası,4,4,3+1,,Ankara/Mamak/Tuzluçayır,,Kalorifer (Doğalgaz),130000,TRY
8870,Konut,Daire,11/30/18,12/1/18,1,1,0,,Kot 2,4+1,165,Samsun/Atakum/Cumhuriyet,,Kalorifer (Doğalgaz),450000,TRY
8871,Konut,Daire,11/3/18,,1,116,0,10,5,3+1,140,Kırıkkale/Merkez/Gürler,,Kalorifer (Doğalgaz),200000,TRY
8872,Konut,Daire,11/12/18,,2,107,16-20 arası,5,4,3+1,110,Yozgat/Merkez/Karatepe,,Kalorifer (Doğalgaz),600,TRY
8873,Konut,Daire,9/11/18,11/10/18,2,60,0,4,2,3+1,,Aksaray/Merkez/Hasas,,Kalorifer (Doğalgaz),970,TRY
8874,Konut,Daire,12/27/18,1/26/19,1,30,,,Kot 1,4+1,160,İstanbul/Bağcılar/Fatih,,Kalorifer (Doğalgaz),475000,TRY
8875,Konut,Rezidans,12/22/18,1/21/19,1,30,0,6,Bahçe katı,2+1,85,İstanbul/Esenyurt/Talatpaşa,,Kalorifer (Doğalgaz),280000,TRY
8876,Konut,Daire,9/17/18,1/15/19,1,120,5,5,2,2+1,,İstanbul/Avcılar/Merkez,,Kalorifer (Doğalgaz),450000,TRY
8877,Konut,Daire,2/9/19,,2,18,,4,2,2+1,100,İstanbul/Bağcılar/Merkez,,Kalorifer (Doğalgaz),1400,TRY
8878,Konut,Daire,2/19/19,,1,8,0,4,4,3+1,127,Niğde/Merkez/Şahinali,,Kalorifer (Doğalgaz),190000,TRY
8879,Konut,Daire,10/15/18,2/13/19,1,121,,10-20 arası,8,3+1,110,İstanbul/Kartal/Esentepe,,Kalorifer (Doğalgaz),300000,TRY
8880,Konut,Daire,1/7/19,2/6/19,2,30,0,5,5,2+1,100,Erzurum/Aziziye/Saltuklu,,Kalorifer (Doğalgaz),800,TRY
8881,Konut,Daire,11/19/18,,1,100,6-10 arası,4,Kot 2,3+1,105,İstanbul/Avcılar/Gümüşpala,,Kalorifer (Doğalgaz),485000,TRY
8882,Konut,Daire,1/31/19,,1,27,0,9,7,2+1,115,Adana/Seyhan/Reşatbey,,Kalorifer (Doğalgaz),228000,TRY
8883,Konut,Rezidans,12/22/18,2/20/19,1,60,0,6,Kot 2,2+1,90,İstanbul/Esenyurt/Akevler,,Kalorifer (Doğalgaz),335000,TRY
8884,Konut,Daire,9/21/18,9/21/18,1,0,0,4,2,1+1,,Burdur/Merkez/Emek,,Kalorifer (Doğalgaz),135000,TRY
8885,Konut,Daire,1/22/19,2/22/19,1,31,4,3,3,3+1,160,İzmir/Güzelbahçe/Maltepe,,Kalorifer (Doğalgaz),1275000,TRY
8886,Konut,Daire,10/2/18,12/1/18,2,60,16-20 arası,7,7,3+1,,Eskişehir/Tepebaşı/Mustafa Kemal Paşa,,Kalorifer (Doğalgaz),1250,TRY
8887,Konut,Daire,11/3/18,12/3/18,2,30,,4,Giriş Katı,2+2,120,İstanbul/Esenyurt/Fatih,,Kalorifer (Doğalgaz),1000,TRY
8888,Konut,Müstakil Ev,2/14/19,,1,13,21-25 arası,3,Müstakil,4+1,250,Sakarya/Sapanca/Kurtköy Dibektaş,,Kalorifer (Doğalgaz),1250000,TRY
8889,Konut,Daire,9/26/18,1/23/19,1,119,3,4,Zemin Kat,1+1,,Kütahya/Merkez/Saray,,Kalorifer (Doğalgaz),73000,TRY
8890,Konut,Daire,10/25/18,2/25/19,2,123,11-15 arası,2,Bahçe katı,2+1,100,Yalova/Merkez/Kadıköy Bld. (Özden),,Kalorifer (Doğalgaz),1400,TRY
8891,Konut,Daire,10/23/18,11/10/18,2,18,16-20 arası,3,1,3+1,100,İstanbul/Küçükçekmece/Atatürk,,Kalorifer (Doğalgaz),1000,TRY
8892,Konut,Daire,1/11/19,2/8/19,1,28,0,6,Kot 2,3+1,125,Konya/Karatay/Doğuş,,Kalorifer (Doğalgaz),215000,TRY
8893,Konut,Daire,11/20/18,1/19/19,2,60,0,5,1,1+1,60,İstanbul/Çekmeköy/Cumhuriyet,,Kalorifer (Doğalgaz),800,TRY
8894,Konut,Daire,2/11/19,,3,16,6-10 arası,3,3,2+1,110,İstanbul/Avcılar/Gümüşpala,,Kalorifer (Doğalgaz),60,TRY
8895,Konut,Daire,9/10/18,,1,170,5,5,2,2+1,,Kocaeli/Gebze/Tatlıkuyu,,Kalorifer (Doğalgaz),275000,TRY
8896,Konut,Daire,10/26/18,10/27/18,3,1,3,4,2,3+1,,Trabzon/Ortahisar/Pelitli,,Kalorifer (Doğalgaz),125,TRY
8897,Konut,Daire,2/17/19,2/26/19,1,9,0,5,1,2+1,105,Kilis/Merkez/Albay İbrahim Karaoğlanoğlu,,Kalorifer (Doğalgaz),175000,TRY
8898,Konut,Daire,10/23/18,11/22/18,1,30,0,10-20 arası,4,3+1,130,Samsun/İlkadım/Kışla,,Kalorifer (Doğalgaz),195000,TRY
8899,Konut,Daire,10/9/18,,1,141,26-30 arası,4,2,2+1,,İstanbul/Fatih/Silivrikapı,,Kalorifer (Doğalgaz),300000,TRY
8900,Konut,Daire,2/27/19,,2,0,0,10-20 arası,7,2+1,80,Adana/Seyhan/Yeşilyurt,,Kalorifer (Doğalgaz),1250,TRY
8901,Konut,Daire,11/20/18,11/20/18,1,0,4,5,2,3+1,110,İstanbul/Pendik/Ahmet Yesevi,,Kalorifer (Doğalgaz),238000,TRY
8902,Konut,Daire,9/29/18,11/29/18,1,61,0,3,Yüksek Giriş,2+1,75,İstanbul/Bağcılar/Kazım Karabekir,,Kalorifer (Doğalgaz),275000,TRY
8903,Konut,Daire,10/29/18,,1,121,2,5,4,2+1,75,İstanbul/Beylikdüzü/Cumhuriyet,,Kalorifer (Doğalgaz),269000,TRY
8904,Konut,Daire,9/8/18,1/26/19,1,140,0,4,4,3+1,,Düzce/Merkez/Çavuşlar,,Kalorifer (Doğalgaz),259000,TRY
8905,Konut,Daire,9/18/18,10/17/18,2,29,26-30 arası,4,2,3+1,,İstanbul/Maltepe/Altıntepe,,Kalorifer (Doğalgaz),1600,TRY
8906,Konut,Daire,12/25/18,12/27/18,1,2,0,10-20 arası,13,5+1,260,Bursa/Nilüfer/Konak,,Kalorifer (Doğalgaz),1550000,TRY
8907,Konut,Daire,11/8/18,1/9/19,2,62,0,10,7,4+1,170,Afyonkarahisar/Merkez/Erkmen Bld. (Cumhuriyet),,Kalorifer (Doğalgaz),1850,TRY
8908,Konut,Daire,12/22/18,1/21/19,1,30,0,6,Bahçe katı,3+1,105,İstanbul/Esenyurt/Talatpaşa,,Kalorifer (Doğalgaz),180000,TRY
8909,Konut,Daire,11/19/18,1/18/19,1,60,6-10 arası,3,1,2+1,90,İstanbul/Avcılar/Cihangir,,Kalorifer (Doğalgaz),260000,TRY
8910,Konut,Daire,12/5/18,2/16/19,1,73,2,,Kot 1,2+1,80,İstanbul/Esenyurt/Necip Fazıl Kısakürek,,Kalorifer (Doğalgaz),140000,TRY
8911,Konut,Villa,10/25/18,11/24/18,1,30,0,3,Müstakil,4+1,180,Aydın/Kuşadası/Kadınlar Denizi,,Kalorifer (Doğalgaz),900000,TRY
8912,Konut,Daire,9/29/18,1/6/19,1,99,11-15 arası,7,7,3+1,,Konya/Selçuklu/Horozluhan OSB,,Kalorifer (Doğalgaz),200000,TRY
8913,Konut,Daire,9/10/18,,1,170,11-15 arası,2,5,4+1,,Kocaeli/Gebze/Barış,,Kalorifer (Doğalgaz),360000,TRY
8914,Konut,Daire,10/16/18,,1,134,6-10 arası,4,Yüksek Giriş,3+1,,İstanbul/Esenyurt/Bağlarçeşme,,Kalorifer (Doğalgaz),170000,TRY
8915,Konut,Daire,10/26/18,12/19/18,3,54,3,4,2,3+1,,Trabzon/Ortahisar/Pelitli,,Kalorifer (Doğalgaz),125,TRY
8916,Konut,Daire,9/5/18,,1,175,6-10 arası,4,2,3+1,,Eskişehir/Tepebaşı/Bahçelievler,,Kalorifer (Doğalgaz),400000,TRY
8917,Konut,Daire,11/22/18,,2,97,16-20 arası,4,3,3+1,110,İstanbul/Zeytinburnu/Seyitnizam,,Kalorifer (Doğalgaz),2000,TRY
8918,Konut,Daire,10/20/18,10/27/18,2,7,6-10 arası,5,5,3+1,130,Ankara/Etimesgut/Alsancak,,Kalorifer (Doğalgaz),800,TRY
8919,Konut,Daire,2/11/19,,1,16,6-10 arası,6,1,3+1,120,Bursa/Orhangazi/Tekke,,Kalorifer (Doğalgaz),178000,TRY
8920,Konut,Daire,9/24/18,10/24/18,1,30,6-10 arası,10-20 arası,5,3+1,,Kayseri/Melikgazi/Mimarsinanşirintepe,,Kalorifer (Doğalgaz),135000,TRY
8921,Konut,Daire,12/18/18,,1,71,0,2,Bahçe katı,1+1,65,İstanbul/Ümraniye/Altınşehir,,Kalorifer (Doğalgaz),220000,TRY
8922,Konut,Daire,11/25/18,2/23/19,1,90,0,6,1,3+1,119,İzmir/Menemen/9 Eylül,,Kalorifer (Doğalgaz),410000,TRY
8923,Konut,Daire,10/26/18,2/20/19,2,117,16-20 arası,4,Kot 4,3+1,120,Afyonkarahisar/Merkez/Cumhuriyet,,Kalorifer (Doğalgaz),800,TRY
8924,Konut,Daire,11/5/18,11/13/18,1,8,26-30 arası,5,12,8+3,31207,İstanbul/Avcılar/Cihangir,,Kalorifer (Doğalgaz),693000,EUR
8925,Konut,Daire,10/20/18,10/27/18,2,7,6-10 arası,5,5,3+1,130,Ankara/Etimesgut/Alsancak,,Kalorifer (Doğalgaz),800,TRY
8926,Konut,Daire,10/10/18,11/9/18,2,30,0,3,Kot 3,1+1,,İzmir/Buca/Kuruçeşme,,Kalorifer (Doğalgaz),650,TRY
8927,Konut,Daire,12/18/18,2/18/19,1,62,2,4,4,5+1,350,Osmaniye/Merkez/Alibeyli,,Kalorifer (Doğalgaz),550000,TRY
8928,Konut,Daire,10/11/18,11/10/18,1,30,0,5,5,3+1,,Konya/Karatay/Akabe,,Kalorifer (Doğalgaz),240000,TRY
8929,Konut,Daire,12/29/18,1/23/19,2,25,21-25 arası,5,3,3+1,124,İstanbul/Maltepe/Küçükyalı,,Kalorifer (Doğalgaz),1500,TRY
8930,Konut,Daire,11/23/18,12/27/18,2,34,16-20 arası,3,Yüksek Giriş,3+1,150,İzmir/Gaziemir/Dokuz Eylül,,Kalorifer (Doğalgaz),1300,TRY
8931,Konut,Daire,10/5/18,1/4/19,1,91,0,4,1,2+1,80,İzmir/Buca/Güven,,Kalorifer (Doğalgaz),235000,TRY
8932,Konut,Daire,12/11/18,1/10/19,1,30,0,3,3,4+1,150,Ankara/Çankaya/Emek,,Kalorifer (Doğalgaz),1100000,TRY
8933,Konut,Daire,9/26/18,11/14/18,2,49,11-15 arası,4,3,5+2,,İstanbul/Ümraniye/Namık Kemal,,Kalorifer (Doğalgaz),2300,TRY
8934,Konut,Daire,1/26/19,,2,32,2,2,Kot 2,2+1,90,Sakarya/Serdivan/İstiklal,,Kalorifer (Doğalgaz),1300,TRY
8935,Konut,Daire,11/2/18,,1,117,0,5,5,3+1,200,İstanbul/Beşiktaş/Yıldız,,Kalorifer (Doğalgaz),2000000,TRY
8936,Konut,Daire,10/25/18,11/25/18,1,31,3,,Kot 1,3+1,120,Aydın/Nazilli/Yeni,,Kalorifer (Doğalgaz),120000,TRY
8937,Konut,Daire,11/9/18,12/9/18,2,30,16-20 arası,6,3,3+1,,İstanbul/Kağıthane/Emniyet Evleri,,Kalorifer (Doğalgaz),2000,TRY
8938,Konut,Daire,9/4/18,12/4/18,2,91,0,4,2,1+1,,Aydın/Efeler/Cumhuriyet,,Kalorifer (Doğalgaz),800,TRY
8939,Konut,Daire,12/21/18,2/19/19,1,60,0,6,1,2+1,100,İstanbul/Esenyurt/Fatih,,Kalorifer (Doğalgaz),185000,TRY
8940,Konut,Daire,11/5/18,,1,114,6-10 arası,,5,2+1,130,Tekirdağ/Çorlu/Şeyh Sinan,,Kalorifer (Doğalgaz),159500,TRY
8941,Konut,Daire,9/27/18,9/28/18,1,1,4,3,3,3+1,,Kırklareli/Lüleburgaz/Zafer,,Kalorifer (Doğalgaz),290000,TRY
8942,Konut,Daire,10/4/18,1/2/19,1,90,6-10 arası,4,1,2+1,,Antalya/Kepez/Gülveren,,Kalorifer (Doğalgaz),168000,TRY
8943,Konut,Daire,12/4/18,1/3/19,3,30,6-10 arası,5,5,1+1,70,Tekirdağ/Çorlu/Cemaliye,,Kalorifer (Doğalgaz),100,TRY
8944,Konut,Daire,2/6/19,,1,21,0,6,Kot 1,3+1,135,Trabzon/Ortahisar/Bahçecik,,Kalorifer (Doğalgaz),240000,TRY
8945,Konut,Daire,11/24/18,,2,95,21-25 arası,5,4,3+1,120,Sakarya/Erenler/Dilmen,,Kalorifer (Doğalgaz),900,TRY
8946,Konut,Daire,11/8/18,2/6/19,1,90,5,5,1,3+1,100,İstanbul/Ümraniye/İnkılap,,Kalorifer (Doğalgaz),385000,TRY
8947,Konut,Daire,1/19/19,2/18/19,1,30,21-25 arası,3,3,3+1,120,Ankara/Çankaya/Harbiye,,Kalorifer (Doğalgaz),260000,TRY
8948,Konut,Daire,1/22/19,2/21/19,1,30,2,6,6,4+2,185,Antalya/Kepez/Şafak,,Kalorifer (Doğalgaz),415000,TRY
8949,Konut,Daire,12/1/18,2/1/19,1,62,6-10 arası,2,Müstakil,4+2,250,İstanbul/Beykoz/Tokatköy,,Kalorifer (Doğalgaz),1500000,TRY
8950,Konut,Daire,1/24/19,2/23/19,1,30,2,4,1,2+1,105,Tekirdağ/Çorlu/Rumeli,,Kalorifer (Doğalgaz),215000,TRY
8951,Konut,Daire,12/10/18,1/9/19,1,30,0,5,Giriş Katı,2+1,80,İstanbul/Esenyurt/Selahaddin Eyyubi,,Kalorifer (Doğalgaz),150000,TRY
8952,Konut,Daire,10/19/18,11/18/18,1,30,,,4,3+1,,İstanbul/Küçükçekmece/Cennet,,Kalorifer (Doğalgaz),450000,TRY
8953,Konut,Daire,9/22/18,10/22/18,2,30,0,10-20 arası,2,2+1,111,İstanbul/Küçükçekmece/Atakent,,Kalorifer (Doğalgaz),1750,TRY
8954,Konut,Daire,10/11/18,,1,139,5,5,4,3+1,,Aydın/Kuşadası/Kadınlar Denizi,,Kalorifer (Doğalgaz),530000,TRY
8955,Konut,Daire,10/15/18,1/15/19,1,92,0,4,Zemin Kat,1+1,,Çanakkale/Lapseki/Gazi Süleyman Paşa,,Kalorifer (Doğalgaz),95000,TRY
8956,Konut,Daire,10/12/18,11/11/18,1,30,0,4,1,1+1,,İstanbul/Bahçelievler/Kocasinan Merkez,,Kalorifer (Doğalgaz),215000,TRY
8957,Konut,Villa,10/13/18,2/14/19,1,124,31-35 arası,1,Bahçe katı,3+1,,Isparta/Merkez/Modern Evler,,Kalorifer (Doğalgaz),1160000,TRY
8958,Konut,Daire,12/11/18,,1,78,31-35 arası,6,4,2+1,110,İstanbul/Şişli/Mecidiyeköy,,Kalorifer (Doğalgaz),350000,TRY
8959,Konut,Daire,9/24/18,11/26/18,1,63,5,10-20 arası,14,1+1,,İstanbul/Avcılar/Tahtakale,,Kalorifer (Doğalgaz),265000,TRY
8960,Konut,Daire,12/4/18,,1,85,,,5,3+1,150,Mersin/Yenişehir/Fuatmorel,,Kalorifer (Doğalgaz),610000,TRY
8961,Konut,Daire,1/30/19,,2,28,0,10-20 arası,2,1+1,60,Adana/Seyhan/Gürselpaşa,,Kalorifer (Doğalgaz),1750,TRY
8962,Konut,Daire,11/9/18,12/9/18,1,30,2,3,1,2+1,98,Eskişehir/Odunpazarı/Emek,,Kalorifer (Doğalgaz),137000,TRY
8963,Konut,Daire,12/5/18,2/7/19,2,64,0,10-20 arası,5,2+1,110,Mersin/Yenişehir/Akkent,,Kalorifer (Doğalgaz),1300,TRY
8964,Konut,Daire,10/15/18,2/22/19,1,130,0,3,Giriş Katı,1+1,,İstanbul/Bahçelievler/Bahçelievler,,Kalorifer (Doğalgaz),399000,TRY
8965,Konut,Daire,1/22/19,2/21/19,1,30,21-25 arası,4,Kot 4,3+1,100,Sakarya/Adapazarı/Tığcılar,,Kalorifer (Doğalgaz),160000,TRY
8966,Konut,Daire,10/19/18,12/20/18,1,62,6-10 arası,10,Yüksek Giriş,3+1,110,Ankara/Etimesgut/Göksu,,Kalorifer (Doğalgaz),275000,TRY
8967,Konut,Daire,11/20/18,,1,99,4,5,2,3+1,110,İstanbul/Pendik/Ahmet Yesevi,,Kalorifer (Doğalgaz),289000,TRY
8968,Konut,Daire,1/10/19,,2,48,6-10 arası,3,1,3+1,110,Ankara/Altındağ/Karapürçek,,Kalorifer (Doğalgaz),680,TRY
8969,Konut,Daire,10/27/18,10/31/18,2,4,16-20 arası,5,5,3+1,145,Bursa/Gemlik/Dr. Ziya Kaya,,Kalorifer (Doğalgaz),1000,TRY
8970,Konut,Daire,9/28/18,11/29/18,1,62,0,10-20 arası,1,2+1,100,İstanbul/Bağcılar/Hürriyet,,Kalorifer (Doğalgaz),450000,TRY
8971,Konut,Daire,9/29/18,11/29/18,1,61,0,10-20 arası,1,2+1,80,İstanbul/Bağcılar/Kazım Karabekir,,Kalorifer (Doğalgaz),450000,TRY
8972,Konut,Daire,12/27/18,1/26/19,1,30,6-10 arası,3,3,3+1,115,Ankara/Sincan/Ahi Evran,,Kalorifer (Doğalgaz),110000,TRY
8973,Konut,Daire,11/21/18,,1,98,4,5,2,3+1,110,İstanbul/Pendik/Ahmet Yesevi,,Kalorifer (Doğalgaz),238000,TRY
8974,Konut,Rezidans,2/9/19,,3,18,4,6,Kot 3,2+1,85,Bursa/Osmangazi/Çekirge,,Kalorifer (Doğalgaz),49,TRY
8975,Konut,Daire,10/11/18,11/10/18,1,30,0,6,1,2+1,,Tekirdağ/Çerkezköy/Kızılpınar,,Kalorifer (Doğalgaz),108000,TRY
8976,Konut,Daire,10/30/18,,1,120,,4,Kot 4,4+1,480,Aksaray/Merkez/Hacı Hasanlı,,Kalorifer (Doğalgaz),235000,TRY
8977,Konut,Daire,1/15/19,2/14/19,2,30,16-20 arası,3,Yüksek Giriş,2+1,120,Denizli/Pamukkale/Mehmetçik,,Kalorifer (Doğalgaz),800,TRY
8978,Konut,Daire,12/22/18,1/13/19,2,22,11-15 arası,4,2,3+1,115,Aydın/Kuşadası/Kadınlar Denizi,,Kalorifer (Doğalgaz),1250,TRY
8979,Konut,Daire,12/26/18,,2,63,,,Kot 1,3+1,135,Ankara/Etimesgut/Alsancak,,Kalorifer (Doğalgaz),630,TRY
8980,Konut,Daire,12/4/18,1/3/19,3,30,6-10 arası,5,5,1+1,70,Tekirdağ/Çorlu/Cemaliye,,Kalorifer (Doğalgaz),100,TRY
8981,Konut,Daire,2/26/19,,1,1,2,5,5,3+2,130,İstanbul/Beylikdüzü/Gürpınar,,Kalorifer (Doğalgaz),406000,TRY
8982,Konut,Daire,11/15/18,2/15/19,1,92,0,10-20 arası,8,2+1,80,Adana/Seyhan/Mithatpaşa,,Kalorifer (Doğalgaz),230000,TRY
8983,Konut,Daire,9/23/18,,1,157,5,4,Zemin Kat,1+1,,İstanbul/Ataşehir/Örnek,,Kalorifer (Doğalgaz),200000,TRY
8984,Konut,Daire,2/25/19,,1,2,2,4,Zemin Kat,2+1,80,Mersin/Toroslar/Çağdaşkent,,Kalorifer (Doğalgaz),165000,TRY
8985,Konut,Daire,10/9/18,10/11/18,2,2,0,4,1,1+1,,Ankara/Gölbaşı/Bahçelievler,,Kalorifer (Doğalgaz),1100,TRY
8986,Konut,Daire,12/18/18,2/17/19,1,61,4,4,4,5+2,250,İstanbul/Avcılar/Denizköşkler,,Kalorifer (Doğalgaz),750000,TRY
8987,Konut,Daire,11/24/18,12/24/18,1,30,4,5,2,2+1,130,Kahramanmaraş/Onikişubat/Hürriyet,,Kalorifer (Doğalgaz),147000,TRY
8988,Konut,Daire,2/1/19,,1,26,16-20 arası,4,3,2+1,85,Ankara/Sincan/Tandoğan,,Kalorifer (Doğalgaz),125000,TRY
8989,Konut,Villa,2/15/19,,1,12,11-15 arası,4,Müstakil,4+2,230,Ankara/Çankaya/Prof. Dr. Ahmet Taner Kışlalı,,Kalorifer (Doğalgaz),890000,TRY
8990,Konut,Daire,1/2/19,2/1/19,1,30,21-25 arası,4,Yüksek Giriş,2+1,85,Balıkesir/Bandırma/Paşabayır,,Kalorifer (Doğalgaz),120000,TRY
8991,Konut,Daire,10/11/18,11/10/18,1,30,5,4,1,3+1,,Antalya/Muratpaşa/Doğuyaka,,Kalorifer (Doğalgaz),630000,TRY
8992,Konut,Daire,12/26/18,1/26/19,1,31,0,,Kot 1,3+1,180,İstanbul/Esenyurt/Şehitler,,Kalorifer (Doğalgaz),310000,TRY
8993,Konut,Daire,1/5/19,2/4/19,2,30,6-10 arası,4,3,3+1,135,Ordu/Altınordu/Şahincili,,Kalorifer (Doğalgaz),900,TRY
8994,Konut,Daire,10/2/18,11/1/18,1,30,0,4,4,2+1,,İstanbul/Tuzla/Yayla,,Kalorifer (Doğalgaz),330000,TRY
8995,Konut,Daire,11/21/18,1/20/19,1,60,16-20 arası,4,Giriş Katı,1+1,65,Afyonkarahisar/Merkez/Kanlıca,,Kalorifer (Doğalgaz),77000,TRY
8996,Konut,Daire,9/30/18,1/28/19,1,120,0,9,4,2+1,,İstanbul/Ümraniye/İstiklal,,Kalorifer (Doğalgaz),449000,TRY
8997,Konut,Daire,12/13/18,,1,76,,,Bahçe katı,2+1,95,Samsun/Atakum/Esenevler,,Kalorifer (Doğalgaz),180000,TRY
8998,Konut,Daire,1/27/19,,1,31,6-10 arası,3,Kot 3,7+1,188,Bursa/İnegöl/Kemalpaşa,,Kalorifer (Doğalgaz),380000,TRY
8999,Konut,Daire,1/3/19,2/12/19,1,40,0,6,3,3+1,130,İzmir/Buca/Yıldız,,Kalorifer (Doğalgaz),375000,TRY
9000,Konut,Daire,11/22/18,2/6/19,1,76,5,5,Zemin Kat,2+1,75,İstanbul/Ümraniye/Esenşehir,,Kalorifer (Doğalgaz),160000,TRY
9001,Konut,Daire,12/2/18,1/1/19,1,30,0,5,5,5+2,270,İstanbul/Beylikdüzü/Kavaklı,,Kalorifer (Doğalgaz),382000,TRY
9002,Konut,Daire,2/2/19,,2,25,11-15 arası,6,6,2+1,90,İstanbul/Küçükçekmece/Halkalı Merkez,,Kalorifer (Doğalgaz),900,TRY
9003,Konut,Daire,12/24/18,2/22/19,1,60,0,4,2,2+1,85,İstanbul/Sancaktepe/Sarıgazi,,Kalorifer (Doğalgaz),280000,TRY
9004,Konut,Daire,2/8/19,,1,19,6-10 arası,4,Çatı Katı,4+1,150,İstanbul/Ümraniye/İstiklal,,Kalorifer (Doğalgaz),465000,TRY
9005,Konut,Daire,10/4/18,,2,146,0,3,1,3+1,,Afyonkarahisar/Merkez/Hoca Ahmet Yesevi,,Kalorifer (Doğalgaz),700,TRY
9006,Konut,Daire,11/29/18,,1,90,0,5,5,4+1,200,Karabük/Merkez/5000 Evler 75. Yıl,,Kalorifer (Doğalgaz),225000,TRY
9007,Konut,Daire,11/15/18,12/3/18,1,18,0,5,Kot 2,4+2,210,Yalova/Çınarcık/Karpuzdere,,Kalorifer (Doğalgaz),300000,TRY
9008,Konut,Daire,1/29/19,1/30/19,2,1,5,5,Giriş Katı,1+1,55,Samsun/Atakum/İstiklal,,Kalorifer (Doğalgaz),750,TRY
9009,Konut,Daire,9/8/18,,1,172,5,5,4,4+1,,Bursa/Gemlik/Orhaniye,,Kalorifer (Doğalgaz),330000,TRY
9010,Konut,Daire,10/12/18,,2,138,6-10 arası,5,3,3+1,,Niğde/Merkez/Eskisaray,,Kalorifer (Doğalgaz),600,TRY
9011,Konut,Daire,12/28/18,,1,61,11-15 arası,5,5,3+1,153,Samsun/İlkadım/Karadeniz,,Kalorifer (Doğalgaz),180000,TRY
9012,Konut,Rezidans,11/28/18,,1,91,,,Kot 1,3+1,185,Aydın/Kuşadası/Ege,,Kalorifer (Doğalgaz),635000,TRY
9013,Konut,Daire,1/16/19,2/15/19,1,30,0,10,3,3+1,160,Mersin/Erdemli/Akdeniz,,Kalorifer (Doğalgaz),280000,TRY
9014,Konut,Daire,2/22/19,,1,5,0,3,Zemin Kat,2+1,75,İzmir/Tire/Kurtuluş,,Kalorifer (Doğalgaz),145000,TRY
9015,Konut,Daire,12/22/18,2/22/19,3,62,2,3,Giriş Katı,1+1,55,Tekirdağ/Süleymanpaşa/Değirmenaltı,,Kalorifer (Doğalgaz),150,TRY
9016,Konut,Daire,2/26/19,,1,1,5,7,4,3+1,130,İstanbul/Kadıköy/Eğitim,,Kalorifer (Doğalgaz),1000000,TRY
9017,Konut,Daire,9/27/18,1/26/19,2,121,0,5,4,3+1,145,Bursa/İnegöl/Yeni,,Kalorifer (Doğalgaz),1000,TRY
